"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.47,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.5,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.59,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.57,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.57,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.54,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.53,,
"EST","Estonia","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,58.4,,
"EST","Estonia","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,58.9,,
"EST","Estonia","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,59.4,,
"EST","Estonia","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,55.9,,
"EST","Estonia","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,56.1,,
"EST","Estonia","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,56.9,,
"EST","Estonia","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2018","2018","PC","Percentage","0","Units",,,54.1,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2012","2012","CHLD","Children","0","Units",,,1.8,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2013","2013","CHLD","Children","0","Units",,,1.7,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2014","2014","CHLD","Children","0","Units",,,1.6,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2015","2015","CHLD","Children","0","Units",,,1.4,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2016","2016","CHLD","Children","0","Units",,,1.3,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2017","2017","CHLD","Children","0","Units",,,1,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2018","2018","CHLD","Children","0","Units",,,0.9,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2019","2019","CHLD","Children","0","Units",,,0.8,,
"KOR","Korea","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2020","2020","CHLD","Children","0","Units",,,0.7,,
"CZE","Czech Republic","TOTAL","Total","FAM17","Child poverty rate","2012","2012","PC","Percentage","0","Units",,,8.2,,
"CZE","Czech Republic","TOTAL","Total","FAM17","Child poverty rate","2013","2013","PC","Percentage","0","Units",,,10.1,,
"CZE","Czech Republic","TOTAL","Total","FAM17","Child poverty rate","2014","2014","PC","Percentage","0","Units",,,10.2,,
"CZE","Czech Republic","TOTAL","Total","FAM17","Child poverty rate","2015","2015","PC","Percentage","0","Units",,,10.4,,
"CZE","Czech Republic","TOTAL","Total","FAM17","Child poverty rate","2016","2016","PC","Percentage","0","Units",,,8.5,,
"CZE","Czech Republic","TOTAL","Total","FAM17","Child poverty rate","2017","2017","PC","Percentage","0","Units",,,6.8,,
"CZE","Czech Republic","TOTAL","Total","FAM17","Child poverty rate","2018","2018","PC","Percentage","0","Units",,,6.4,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,29,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,31.8,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,35.4,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,35.3,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,35,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,33.8,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,31.2,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,30.7,,
"ITA","Italy","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,31.5,,
"FRA","France","TOTAL","Total","FAM17","Child poverty rate","2012","2012","PC","Percentage","0","Units",,,12,,
"FRA","France","TOTAL","Total","FAM17","Child poverty rate","2013","2013","PC","Percentage","0","Units",,,11.4,,
"FRA","France","TOTAL","Total","FAM17","Child poverty rate","2014","2014","PC","Percentage","0","Units",,,11.5,,
"FRA","France","TOTAL","Total","FAM17","Child poverty rate","2015","2015","PC","Percentage","0","Units",,,11.3,,
"FRA","France","TOTAL","Total","FAM17","Child poverty rate","2016","2016","PC","Percentage","0","Units",,,11.5,,
"FRA","France","TOTAL","Total","FAM17","Child poverty rate","2017","2017","PC","Percentage","0","Units",,,11.2,,
"FRA","France","TOTAL","Total","FAM17","Child poverty rate","2018","2018","PC","Percentage","0","Units",,,11.7,,
"DNK","Denmark","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,50.6,,
"DNK","Denmark","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,51.5,,
"DNK","Denmark","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,52.5,,
"DNK","Denmark","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,53.8,,
"DNK","Denmark","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,54,,
"DNK","Denmark","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,54.2,,
"DNK","Denmark","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2018","2018","PC","Percentage","0","Units",,,54.2,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,6.8,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,6.8,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,6.9,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,6.9,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,7,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,6.9,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,6.5,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,6.1,,
"USA","United States","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,5.1,,
"ESP","Spain","TOTAL","Total","FAM16B","Neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.1,,
"ESP","Spain","TOTAL","Total","FAM16B","Neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.9,,
"ESP","Spain","TOTAL","Total","FAM16B","Neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.1,,
"ESP","Spain","TOTAL","Total","FAM16B","Neonatal mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.8,,
"ESP","Spain","TOTAL","Total","FAM16B","Neonatal mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.9,,
"ESP","Spain","TOTAL","Total","FAM16B","Neonatal mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.9,,
"ESP","Spain","TOTAL","Total","FAM16B","Neonatal mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.9,,
"ITA","Italy","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"ITA","Italy","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"ITA","Italy","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.8,,
"ITA","Italy","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"ITA","Italy","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.8,,
"ITA","Italy","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.7,,
"ITA","Italy","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.8,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2012","2012","CHLD","Children","0","Units",,,50.84,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2013","2013","CHLD","Children","0","Units",,,46.38,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2014","2014","CHLD","Children","0","Units",,,44.13,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2015","2015","CHLD","Children","0","Units",,,38.82,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2016","2016","CHLD","Children","0","Units",,,31.81,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2017","2017","CHLD","Children","0","Units",,,26.52,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2018","2018","CHLD","Children","0","Units",,,22.54,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2019","2019","CHLD","Children","0","Units",,,18.69,,
"CHL","Chile","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2020","2020","CHLD","Children","0","Units",,,15.3,,
"SVK","Slovak Republic","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,35.4,,
"SVK","Slovak Republic","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,37,,
"SVK","Slovak Republic","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,38.9,,
"SVK","Slovak Republic","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,39.2,,
"SVK","Slovak Republic","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,40.2,,
"SVK","Slovak Republic","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,40.1,,
"SVK","Slovak Republic","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2018","2018","PC","Percentage","0","Units",,,40,,
"CHE","Switzerland","TOTAL","Total","FAM16B","Neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"CHE","Switzerland","TOTAL","Total","FAM16B","Neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.2,,
"CHE","Switzerland","TOTAL","Total","FAM16B","Neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.1,,
"CHE","Switzerland","TOTAL","Total","FAM16B","Neonatal mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.1,,
"CHE","Switzerland","TOTAL","Total","FAM16B","Neonatal mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3,,
"CHE","Switzerland","TOTAL","Total","FAM16B","Neonatal mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.8,,
"CHE","Switzerland","TOTAL","Total","FAM16B","Neonatal mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.7,,
"LTU","Lithuania","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,14.2,,
"LTU","Lithuania","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,13.7,,
"LTU","Lithuania","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,11.4,,
"LTU","Lithuania","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,11.2,,
"LTU","Lithuania","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,10.5,,
"LTU","Lithuania","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,11.3,,
"LTU","Lithuania","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,12.5,,
